Id,Text,BeginPosition,EndPosition,BeginTime,EndTime,Confidence,SpeakerConfidence,Admiration,Adoration,Aesthetic Appreciation,Amusement,Anger,Annoyance,Anxiety,Awe,Awkwardness,Boredom,Calmness,Concentration,Confusion,Contemplation,Contempt,Contentment,Craving,Determination,Disappointment,Disapproval,Disgust,Distress,Doubt,Ecstasy,Embarrassment,Empathic Pain,Enthusiasm,Entrancement,Envy,Excitement,Fear,Gratitude,Guilt,Horror,Interest,Joy,Love,Nostalgia,Pain,Pride,Realization,Relief,Romance,Sadness,Sarcasm,Satisfaction,Desire,Shame,Surprise (negative),Surprise (positive),Sympathy,Tiredness,Triumph,1,2,3,4,5,6,7,8,9,toxic,severe_toxic,obscene,threat,insult,identity_hate
unknown,"Oh,",0,3,14.535,15.035,0.8095703,,0.017304349690675735,0.011598339304327965,0.008027401752769947,0.04219821095466614,0.01572890393435955,0.200189471244812,0.01235874928534031,0.028055982664227486,0.1320616602897644,0.05297477915883064,0.03353223577141762,0.005105044227093458,0.12954777479171753,0.02248242124915123,0.03455779328942299,0.009134044870734215,0.0015830225311219692,0.002116227289661765,0.16619229316711426,0.10121330618858337,0.018434012308716774,0.02536616101861,0.038415923714637756,0.00151311163790524,0.03227763995528221,0.010726569220423698,0.016055474057793617,0.010368911549448967,0.006355641409754753,0.014866473153233528,0.005086046643555164,0.005721262656152248,0.005541149526834488,0.004569693002849817,0.04933001846075058,0.012908552773296833,0.007865635678172112,0.0034255930222570896,0.006984963547438383,0.002184985438361764,0.21470366418361664,0.006538850720971823,0.005660895258188248,0.02520751953125,0.09770140796899796,0.009836161509156227,0.003532551461830735,0.018604276701807976,0.506944477558136,0.2140435427427292,0.014351926743984222,0.011223099194467068,0.0022843223996460438,,,,,,,,,,,,,,,
unknown,I,4,5,15.254999,15.535,0.9970703,,0.0034455235581845045,0.005060225259512663,0.005199991166591644,0.03184568136930466,0.0103278374299407,0.12058717757463455,0.15069328248500824,0.007867450825870037,0.6289576888084412,0.02227211743593216,0.0162053219974041,0.005036785267293453,0.19435963034629822,0.019739514216780663,0.01592021808028221,0.0032267209608107805,0.001625547301955521,0.0019544672686606646,0.07200068980455399,0.05612146109342575,0.017576608806848526,0.09953731298446655,0.06383408606052399,0.0013826461508870125,0.18617813289165497,0.011028303764760494,0.010998595505952835,0.00874688383191824,0.0025593778118491173,0.01647602953016758,0.04852207750082016,0.0015732451574876904,0.027516933158040047,0.014812935143709183,0.03031226247549057,0.006895263679325581,0.004853570368140936,0.002032382180914283,0.012024427764117718,0.001713182544335723,0.14917108416557312,0.003043967066332698,0.007534160278737545,0.025314847007393837,0.03349628672003746,0.0032593708019703627,0.0063291145488619804,0.06206502765417099,0.33665555715560913,0.07160685211420059,0.008615225553512573,0.0073038567788898945,0.0008085317676886916,,,,,,,,,,,,,,,
unknown,can't,6,11,15.535,15.855,0.9995117,,0.0023843927774578333,0.0013697384856641293,0.002179540693759918,0.005553381517529488,0.01703653857111931,0.17109361290931702,0.031371232122182846,0.003817023243755102,0.09661325067281723,0.024478765204548836,0.018126336857676506,0.002518095774576068,0.05585162341594696,0.01403372548520565,0.0204174742102623,0.0025793672539293766,0.001076666871085763,0.002451832639053464,0.4817067086696625,0.06400813907384872,0.015687279403209686,0.1259670853614807,0.031165091320872307,0.00021445454331114888,0.06886075437068939,0.03515803813934326,0.0012643717927858233,0.002351690549403429,0.0034756099339574575,0.0007521091611124575,0.008789780549705029,0.0010288594057783484,0.03542090579867363,0.0042389980517327785,0.006091260816901922,0.000694727583322674,0.0017994605004787445,0.001313747139647603,0.05582807585597038,0.0015711603919044137,0.10351478308439255,0.0028564087115228176,0.0011230282252654433,0.3423483669757843,0.02554754912853241,0.0018783551640808582,0.0008311214623972774,0.10259676724672318,0.2581024467945099,0.006099279969930649,0.040766194462776184,0.02967158518731594,0.0008560179849155247,,,,,,,,,,,,,,,
unknown,believe,12,19,15.855,16.055,0.9995117,,0.01562889851629734,0.0077309925109148026,0.005014724098145962,0.04173280671238899,0.04360601678490639,0.1247849240899086,0.020028024911880493,0.1041623204946518,0.02485441043972969,0.002697989344596863,0.0032315484713763,0.0023076613433659077,0.07727786898612976,0.014339453540742397,0.028130989521741867,0.0052651469595730305,0.0008367290138266981,0.003361837472766638,0.17845258116722107,0.07668419182300568,0.03648180514574051,0.0819062665104866,0.025292452424764633,0.011132154613733292,0.02735542133450508,0.010964661836624146,0.026775004342198372,0.01611516810953617,0.0034376916009932756,0.04648260399699211,0.019993774592876434,0.0028590597212314606,0.006398499011993408,0.03613819554448128,0.020872505381703377,0.016585903242230415,0.0032171495258808136,0.0009847795590758324,0.019605351611971855,0.006356304045766592,0.1432175636291504,0.006375410128384829,0.001376503729261458,0.031582627445459366,0.047845181077718735,0.011778735555708408,0.0020746933296322823,0.024967921897768974,0.8037887811660767,0.36839935183525085,0.007302050478756428,0.005445281974971294,0.010098874568939209,,,,,,,,,,,,,,,
unknown,I,20,21,16.095,16.414999,0.5336914,,0.004034223034977913,0.004462025593966246,0.0019007789669558406,0.034167639911174774,0.03900015726685524,0.11949284374713898,0.06348345428705215,0.03533509373664856,0.06239094212651253,0.002982392208650708,0.0038398762699216604,0.0025120440404862165,0.14804385602474213,0.024025293067097664,0.017245469614863396,0.00493921572342515,0.001018050592392683,0.0038303774781525135,0.1936667412519455,0.036796871572732925,0.01931263692677021,0.1792268306016922,0.0463019460439682,0.009643892757594585,0.10191164910793304,0.008644532412290573,0.013994659297168255,0.01453041285276413,0.0015108596999198198,0.02499406784772873,0.039755553007125854,0.0019307808252051473,0.03839641064405441,0.03266637399792671,0.007434787228703499,0.014432662166655064,0.00439675385132432,0.003589859465137124,0.049195077270269394,0.0087660551071167,0.22319816052913666,0.0056554279290139675,0.002309516305103898,0.0879153236746788,0.030369212850928307,0.0071850912645459175,0.0016677809180691838,0.09154289215803146,0.6322636008262634,0.1525542140007019,0.004177319351583719,0.01894674450159073,0.009052323177456856,,,,,,,,,,,,,,,
unknown,I,22,23,16.455,16.654999,0.9941406,,0.002755184890702367,0.004877886269241571,0.00126466725487262,0.02790991961956024,0.031236112117767334,0.08084125071763992,0.082560695707798,0.024698948487639427,0.07058125734329224,0.0023453414905816317,0.004542939364910126,0.0019511374412104487,0.15543600916862488,0.023302994668483734,0.012621385045349598,0.0061217425391077995,0.0013183924602344632,0.003980361390858889,0.15746769309043884,0.021208330988883972,0.012025303207337856,0.19655874371528625,0.04689980298280716,0.013235148042440414,0.1145576536655426,0.007997180335223675,0.01232921238988638,0.01463056169450283,0.0010713670635595918,0.023575544357299805,0.04375261068344116,0.0019088591216132045,0.07345058768987656,0.025096386671066284,0.0046724919229745865,0.019312335178256035,0.007924695499241352,0.0038922925014048815,0.060496844351291656,0.011487038806080818,0.2185911387205124,0.006010316777974367,0.003660866990685463,0.12282262742519379,0.024169333279132843,0.007142666261643171,0.0017363543156534433,0.12905384600162506,0.49330559372901917,0.10211705416440964,0.003872824599966407,0.021426765248179436,0.009832167997956276,,,,,,,,,,,,,,,
unknown,really,24,30,16.654999,17.015,0.99560547,,0.00615960918366909,0.011134644038975239,0.0018760195234790444,0.03646186739206314,0.013267598114907742,0.04979817569255829,0.04507721960544586,0.03972424939274788,0.07240096479654312,0.0022850013338029385,0.007866930216550827,0.004370077978819609,0.17738468945026398,0.04250311478972435,0.010847806930541992,0.013686925172805786,0.002106169704347849,0.010345290414988995,0.09064557403326035,0.013192347250878811,0.005922977812588215,0.08160869777202606,0.060390274971723557,0.021183166652917862,0.08424009382724762,0.008076393976807594,0.03049970045685768,0.02647220715880394,0.0011849332368001342,0.04674981161952019,0.020108133554458618,0.004433352965861559,0.06910966336727142,0.00925733894109726,0.01194888073951006,0.038865864276885986,0.021934812888503075,0.004122494254261255,0.026308316737413406,0.025033827871084213,0.3832244277000427,0.009447949938476086,0.009607017040252686,0.05286740884184837,0.026708394289016724,0.01903580129146576,0.003343595191836357,0.08665286004543304,0.43652305006980896,0.2524697184562683,0.00470452755689621,0.011389178223907948,0.021126631647348404,,,,,,,,,,,,,,,
unknown,can.,31,35,17.015,17.215,0.63183594,,0.1040169820189476,0.0314338319003582,0.006714883726090193,0.024982573464512825,0.005164809059351683,0.03194567933678627,0.00532170943915844,0.1620030552148819,0.009274822659790516,0.0048830341547727585,0.022434789687395096,0.02066202275454998,0.04436682537198067,0.04828956723213196,0.015123161487281322,0.07229498028755188,0.0016157119534909725,0.10453692078590393,0.03197772055864334,0.00743115646764636,0.001466423855163157,0.00652953889220953,0.033372458070516586,0.019059352576732635,0.007016763091087341,0.0017587724141776562,0.18353253602981567,0.035225510597229004,0.004969512578099966,0.1693875789642334,0.0025551931466907263,0.02366214618086815,0.002672463422641158,0.00048492345376871526,0.04852834716439247,0.07071986794471741,0.008230293169617653,0.0020626403857022524,0.001751164672896266,0.22282466292381287,0.254523366689682,0.024629149585962296,0.0014851194573566318,0.005275951698422432,0.01866849511861801,0.14210960268974304,0.0009612992871552706,0.008002729155123234,0.09464947879314423,0.5124047994613647,0.0021176354493945837,0.00474407197907567,0.2536230683326721,,,,,,,,,,,,,,,
unknown,This,36,40,20.749998,20.949999,0.9790039,,0.15579931437969208,0.0474235899746418,0.010851346887648106,0.031842004507780075,0.0034144797828048468,0.016453513875603676,0.00413430854678154,0.21663762629032135,0.005975731182843447,0.0034920386970043182,0.017337463796138763,0.022879552096128464,0.025474127382040024,0.03817075863480568,0.011326394975185394,0.07818901538848877,0.0021389834582805634,0.11537967622280121,0.013339453376829624,0.004524441435933113,0.001077568158507347,0.004316635429859161,0.01563183218240738,0.03664494678378105,0.0043204170651733875,0.0016839876770973206,0.3288847804069519,0.044526029378175735,0.00431678956374526,0.3326825499534607,0.0022773449309170246,0.030570227652788162,0.00148300442378968,0.0005066519370302558,0.07570578157901764,0.1181236281991005,0.00992386694997549,0.0024829162284731865,0.0011623763712123036,0.24150510132312775,0.22287751734256744,0.030633052811026573,0.0015464355237782001,0.002458075759932399,0.012385977432131767,0.1907123625278473,0.0011378164635971189,0.004102190490812063,0.05733633413910866,0.6335993409156799,0.0020195445977151394,0.002440335927531123,0.3481852412223816,,,,,,,,,,,,,,,
unknown,the,41,44,20.949999,21.229998,0.9760742,,0.16439658403396606,0.04769184812903404,0.01104695349931717,0.030220331624150276,0.0049659996293485165,0.023860152810811996,0.0053123109973967075,0.211449533700943,0.0087210014462471,0.0042392234317958355,0.016809336841106415,0.021992186084389687,0.042270127683877945,0.04268689081072807,0.013535936363041401,0.06398246437311172,0.002630090806633234,0.10153859853744507,0.018948912620544434,0.0064577399753034115,0.001480422099120915,0.005732719786465168,0.023175198584794998,0.029542896896600723,0.005473237484693527,0.0018860658165067434,0.2714942991733551,0.045102763921022415,0.0064616091549396515,0.27113446593284607,0.0028302401769906282,0.02747829258441925,0.0016922454815357924,0.0006121526821516454,0.07819286733865738,0.09346358478069305,0.009127519093453884,0.002315911464393139,0.0015334904892370105,0.21025289595127106,0.21172215044498444,0.02496686764061451,0.001845574821345508,0.0033230686094611883,0.01632498949766159,0.15548138320446014,0.0015402364078909159,0.005327554419636726,0.07347312569618225,0.5963860154151917,0.0022273098584264517,0.002946710679680109,0.27198442816734314,,,,,,,,,,,,,,,
